session_id,date_time,source_ip,source_port,destination_ip,destination_port,bytes,packages_count
64210550153181.0,2022-04-20 15:15:07.220,10.253.252.11,9400,10.174.174.236,52521,1759,9
64210550153181.0,2022-04-20 15:15:09.308,10.174.174.236,52493,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:15:09.308,10.253.252.11,9400,10.174.174.236,52493,20,1
64210550153181.0,2022-04-20 15:15:29.567,10.174.174.236,52529,10.253.252.11,9400,479,4
64210550153181.0,2022-04-20 15:15:29.568,10.253.252.11,9400,10.174.174.236,52529,1523,3
64210550153181.0,2022-04-20 15:16:05.077,10.174.174.236,52529,10.253.252.11,9400,164,2
64210550153181.0,2022-04-20 15:16:05.078,10.253.252.11,9400,10.174.174.236,52529,243,2
64210550153181.0,2022-04-20 15:16:24.829,10.174.174.236,52521,10.253.252.11,9400,6065,6
64210550153181.0,2022-04-20 15:16:24.830,10.253.252.11,9400,10.174.174.236,52521,1662,6
64210550153181.0,2022-04-20 15:17:29.938,10.174.174.236,52529,10.253.252.11,9400,427,2
64210550153181.0,2022-04-20 15:17:29.939,10.253.252.11,9400,10.174.174.236,52529,1491,2
64210550153181.0,2022-04-20 15:18:04.966,10.174.174.236,52521,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:18:04.966,10.253.252.11,9400,10.174.174.236,52521,20,1
64210550153181.0,2022-04-20 15:19:09.985,10.174.174.236,52529,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:19:09.985,10.253.252.11,9400,10.174.174.236,52529,20,1
64210550153181.0,2022-04-20 15:19:30.208,10.174.174.236,52629,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:19:30.208,10.253.252.11,9400,10.174.174.236,52629,1523,3
64210550153181.0,2022-04-20 15:20:10.371,10.174.174.236,52629,10.253.252.11,9400,1065,4
64210550153181.0,2022-04-20 15:20:10.371,10.253.252.11,9400,10.174.174.236,52629,822,4
64210550153181.0,2022-04-20 15:21:30.517,10.174.174.236,52629,10.253.252.11,9400,427,2
64210550153181.0,2022-04-20 15:21:30.517,10.253.252.11,9400,10.174.174.236,52629,1491,2
64210550153181.0,2022-04-20 15:21:38.757,10.174.174.236,52688,10.253.252.11,9400,10091,11
64210550153181.0,2022-04-20 15:21:38.757,10.253.252.11,9400,10.174.174.236,52688,1808,9
64210550153181.0,2022-04-20 15:23:10.582,10.174.174.236,52629,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:23:10.582,10.253.252.11,9400,10.174.174.236,52629,20,1
64210550153181.0,2022-04-20 15:23:19.166,10.174.174.236,52688,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:23:19.166,10.253.252.11,9400,10.174.174.236,52688,20,1
64210550153181.0,2022-04-20 15:23:30.827,10.174.174.236,52739,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:23:30.828,10.253.252.11,9400,10.174.174.236,52739,1523,3
64210550153181.0,2022-04-20 15:25:10.922,10.174.174.236,52739,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:25:10.922,10.253.252.11,9400,10.174.174.236,52739,20,1
64210550153181.0,2022-04-20 15:25:31.164,10.174.174.236,52777,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:25:31.165,10.253.252.11,9400,10.174.174.236,52777,1523,3
64210550153181.0,2022-04-20 15:27:11.261,10.174.174.236,52777,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:27:11.261,10.253.252.11,9400,10.174.174.236,52777,20,1
64210550153181.0,2022-04-20 15:27:31.508,10.174.174.236,52824,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:27:31.508,10.253.252.11,9400,10.174.174.236,52824,1523,3
64210550153181.0,2022-04-20 15:29:11.610,10.174.174.236,52824,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:29:11.611,10.253.252.11,9400,10.174.174.236,52824,20,1
64210550153181.0,2022-04-20 15:29:31.812,10.174.174.236,52863,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:29:31.813,10.253.252.11,9400,10.174.174.236,52863,1523,3
64210550153181.0,2022-04-20 15:30:07.500,10.174.174.236,52880,10.253.252.11,9400,8309,11
64210550153181.0,2022-04-20 15:30:07.501,10.253.252.11,9400,10.174.174.236,52880,3140,10
64210550153181.0,2022-04-20 15:30:20.659,10.174.174.236,52863,10.253.252.11,9400,1065,4
64210550153181.0,2022-04-20 15:30:20.660,10.253.252.11,9400,10.174.174.236,52863,822,4
64210550153181.0,2022-04-20 15:31:05.126,10.174.174.236,52863,10.253.252.11,9400,591,4
64210550153181.0,2022-04-20 15:31:05.126,10.253.252.11,9400,10.174.174.236,52863,1734,4
64210550153181.0,2022-04-20 15:31:25.109,10.174.174.236,52880,10.253.252.11,9400,6065,6
64210550153181.0,2022-04-20 15:31:25.109,10.253.252.11,9400,10.174.174.236,52880,1662,6
64210550153181.0,2022-04-20 15:33:05.243,10.174.174.236,52880,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:33:05.250,10.253.252.11,9400,10.174.174.236,52880,20,1
64210550153181.0,2022-04-20 15:33:12.160,10.174.174.236,52863,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:33:12.160,10.253.252.11,9400,10.174.174.236,52863,20,1
64210550153181.0,2022-04-20 15:33:32.407,10.174.174.236,52960,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:33:32.407,10.253.252.11,9400,10.174.174.236,52960,1523,3
64210550153181.0,2022-04-20 15:35:12.503,10.174.174.236,52960,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:35:12.504,10.253.252.11,9400,10.174.174.236,52960,20,1
64210550153181.0,2022-04-20 15:35:32.720,10.174.174.236,53015,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:35:32.721,10.253.252.11,9400,10.174.174.236,53015,1523,3
64210550153181.0,2022-04-20 15:37:12.833,10.174.174.236,53015,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:37:12.834,10.253.252.11,9400,10.174.174.236,53015,20,1
64210550153181.0,2022-04-20 15:37:33.087,10.174.174.236,53084,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:37:33.088,10.253.252.11,9400,10.174.174.236,53084,1523,3
64210550153181.0,2022-04-20 15:39:13.187,10.174.174.236,53084,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:39:13.187,10.253.252.11,9400,10.174.174.236,53084,20,1
64210550153181.0,2022-04-20 15:39:33.470,10.174.174.236,53122,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:39:33.471,10.253.252.11,9400,10.174.174.236,53122,3836,9
64210550153181.0,2022-04-20 15:40:30.957,10.174.174.236,53122,10.253.252.11,9400,434,2
64210550153181.0,2022-04-20 15:40:41.171,10.174.174.236,53122,10.253.252.11,9400,631,2
64210550153181.0,2022-04-20 15:41:33.867,10.174.174.236,53122,10.253.252.11,9400,447,3
64210550153181.0,2022-04-20 15:43:13.921,10.174.174.236,53122,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:43:13.921,10.253.252.11,9400,10.174.174.236,53122,20,1
64210550153181.0,2022-04-20 15:43:34.158,10.174.174.236,53209,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:43:34.159,10.253.252.11,9400,10.174.174.236,53209,1523,3
64210550153181.0,2022-04-20 15:45:04.612,10.174.174.236,53237,10.253.252.11,9400,14300,16
64210550153181.0,2022-04-20 15:45:04.612,10.253.252.11,9400,10.174.174.236,53237,3495,15
64210550153181.0,2022-04-20 15:45:14.245,10.174.174.236,53209,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:45:14.245,10.253.252.11,9400,10.174.174.236,53209,20,1
64210550153181.0,2022-04-20 15:45:34.491,10.174.174.236,53248,10.253.252.11,9400,643,6
64210550153181.0,2022-04-20 15:45:34.492,10.253.252.11,9400,10.174.174.236,53248,1766,5
64210550153181.0,2022-04-20 15:46:25.457,10.174.174.236,53237,10.253.252.11,9400,6065,6
64210550153181.0,2022-04-20 15:46:25.457,10.253.252.11,9400,10.174.174.236,53237,1660,6
64210550153181.0,2022-04-20 15:47:34.808,10.174.174.236,53248,10.253.252.11,9400,427,2
64210550153181.0,2022-04-20 15:47:34.809,10.253.252.11,9400,10.174.174.236,53248,1491,2
64210550153181.0,2022-04-20 15:48:05.578,10.174.174.236,53237,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:48:05.579,10.253.252.11,9400,10.174.174.236,53237,20,1
64210550153181.0,2022-04-20 15:48:39.143,10.174.174.236,53338,10.253.252.11,9400,11523,12
64210550153181.0,2022-04-20 15:48:39.143,10.253.252.11,9400,10.174.174.236,53338,1828,10
64210550153181.0,2022-04-20 15:49:14.858,10.174.174.236,53248,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:49:14.859,10.253.252.11,9400,10.174.174.236,53248,20,1
64210550153181.0,2022-04-20 15:49:35.065,10.174.174.236,53364,10.253.252.11,9400,479,4
64210550153181.0,2022-04-20 15:49:35.066,10.253.252.11,9400,10.174.174.236,53364,1523,3
64210550153181.0,2022-04-20 15:50:19.525,10.174.174.236,53338,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:50:19.525,10.253.252.11,9400,10.174.174.236,53338,20,1
64210550153181.0,2022-04-20 15:50:41.245,10.174.174.236,53364,10.253.252.11,9400,1065,4
64210550153181.0,2022-04-20 15:50:41.246,10.253.252.11,9400,10.174.174.236,53364,2313,6
64210550153181.0,2022-04-20 15:51:35.360,10.174.174.236,53364,10.253.252.11,9400,427,2
64210550153181.0,2022-04-20 15:53:15.424,10.174.174.236,53364,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:53:15.425,10.253.252.11,9400,10.174.174.236,53364,20,1
64210550153181.0,2022-04-20 15:53:35.724,10.174.174.236,53467,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:53:35.725,10.253.252.11,9400,10.174.174.236,53467,1523,3
64210550153181.0,2022-04-20 15:55:15.804,10.174.174.236,53467,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:55:15.804,10.253.252.11,9400,10.174.174.236,53467,20,1
64210550153181.0,2022-04-20 15:55:35.995,10.174.174.236,53510,10.253.252.11,9400,523,5
64210550153181.0,2022-04-20 15:55:35.996,10.253.252.11,9400,10.174.174.236,53510,1523,3
64210550153181.0,2022-04-20 15:57:16.105,10.174.174.236,53510,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:57:16.105,10.253.252.11,9400,10.174.174.236,53510,20,1
64210550153181.0,2022-04-20 15:57:36.391,10.174.174.236,53592,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:57:36.391,10.253.252.11,9400,10.174.174.236,53592,1523,3
64210550153181.0,2022-04-20 15:59:16.489,10.174.174.236,53592,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 15:59:16.490,10.253.252.11,9400,10.174.174.236,53592,20,1
64210550153181.0,2022-04-20 15:59:36.682,10.174.174.236,53642,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 15:59:36.682,10.253.252.11,9400,10.174.174.236,53642,1523,3
64210550153181.0,2022-04-20 16:00:07.890,10.174.174.236,53667,10.253.252.11,9400,8277,10
64210550153181.0,2022-04-20 16:00:07.891,10.253.252.11,9400,10.174.174.236,53667,1759,9
64210550153181.0,2022-04-20 16:00:51.537,10.174.174.236,53642,10.253.252.11,9400,1065,4
64210550153181.0,2022-04-20 16:00:51.539,10.253.252.11,9400,10.174.174.236,53642,2556,8
64210550153181.0,2022-04-20 16:01:25.849,10.174.174.236,53667,10.253.252.11,9400,4633,5
64210550153181.0,2022-04-20 16:01:25.850,10.253.252.11,9400,10.174.174.236,53667,1660,6
64210550153181.0,2022-04-20 16:01:36.964,10.174.174.236,53642,10.253.252.11,9400,427,2
64210550153181.0,2022-04-20 16:03:05.980,10.174.174.236,53667,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 16:03:05.981,10.253.252.11,9400,10.174.174.236,53667,20,1
64210550153181.0,2022-04-20 16:03:17.015,10.174.174.236,53642,10.253.252.11,9400,40,2
64210550153181.0,2022-04-20 16:03:17.015,10.253.252.11,9400,10.174.174.236,53642,20,1
64210550153181.0,2022-04-20 16:03:37.209,10.174.174.236,53764,10.253.252.11,9400,503,4
64210550153181.0,2022-04-20 16:03:37.210,10.253.252.11,9400,10.174.174.236,53764,1523,3
76771566702416.0,2022-04-20 15:12:20.482,10.132.162.115,57852,10.253.252.11,9400,72,3
76771566702416.0,2022-04-20 15:12:20.483,10.253.252.11,9400,10.132.162.115,57852,32,1
129323973953981.0,2022-04-20 15:03:22.397,10.110.102.47,61112,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:03:29.412,10.110.102.47,61122,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:04:12.449,10.110.102.47,61138,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:04:24.568,10.110.102.47,61159,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:05:28.586,10.110.102.47,61216,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:05:44.797,10.110.102.47,61218,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:05:48.891,10.110.102.47,61219,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:06:09.882,10.110.102.47,61266,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:06:56.986,10.110.102.47,61321,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:07:09.082,10.110.102.47,61334,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:07:51.103,10.110.102.47,61353,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:08:06.218,10.110.102.47,61386,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:08:49.244,10.110.102.47,61414,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:09:01.343,10.110.102.47,61444,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:10:05.371,10.110.102.47,61547,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:10:42.575,10.110.102.47,61578,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:11:12.747,10.110.102.47,61582,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:11:20.878,10.110.102.47,61585,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:12:02.918,10.110.102.47,61638,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:12:32.093,10.110.102.47,61675,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:12:44.204,10.110.102.47,61694,10.253.192.39,10123,1897,7
129323973953981.0,2022-04-20 15:13:48.254,10.110.102.47,61762,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:14:25.398,10.110.102.47,61805,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:14:54.469,10.110.102.47,61831,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:15:02.529,10.110.102.47,61832,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:15:24.549,10.110.102.47,61857,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:16:10.593,10.110.102.47,61894,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:16:22.711,10.110.102.47,61939,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:17:26.729,10.110.102.47,62050,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:17:42.909,10.110.102.47,62055,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:17:44.900,10.110.102.47,62055,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:17:46.920,10.110.102.47,62064,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:18:07.936,10.110.102.47,62080,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:18:34.076,10.110.102.47,62086,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:18:45.165,10.110.102.47,62089,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:18:50.176,10.110.102.47,62089,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:19:28.204,10.110.102.47,62145,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:20:18.731,10.110.102.47,62198,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:20:51.860,10.110.102.47,62218,10.253.192.39,10123,1857,5
129323973953981.0,2022-04-20 15:20:54.744,10.110.102.47,62218,10.253.192.39,10123,60,3
129323973953981.0,2022-04-20 15:21:21.994,10.110.102.47,62274,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:21:30.030,10.110.102.47,62289,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:22:12.065,10.110.102.47,62331,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:22:28.186,10.110.102.47,62334,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:23:10.233,10.110.102.47,62377,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:23:39.328,10.110.102.47,62410,10.253.192.39,10123,1857,5
129323973953981.0,2022-04-20 15:23:43.892,10.110.102.47,62410,10.253.192.39,10123,60,3
129323973953981.0,2022-04-20 15:24:26.429,10.110.102.47,62487,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:24:38.534,10.110.102.47,62525,10.253.192.39,10123,1857,5
129323973953981.0,2022-04-20 15:24:40.418,10.110.102.47,62525,10.253.192.39,10123,60,3
129323973953981.0,2022-04-20 15:25:21.583,10.110.102.47,62553,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:25:54.774,10.110.102.47,62557,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:26:02.849,10.110.102.47,62559,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:26:44.898,10.110.102.47,62604,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:27:35.979,10.110.102.47,62664,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:28:13.200,10.110.102.47,62677,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:28:42.296,10.110.102.47,62738,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:28:50.421,10.110.102.47,62752,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:28:56.450,10.110.102.47,62752,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:29:32.459,10.110.102.47,62806,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:30:23.583,10.110.102.47,62850,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:30:56.797,10.110.102.47,62871,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:31:26.905,10.110.102.47,62954,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:31:35.001,10.110.102.47,62955,10.253.192.39,10123,1857,5
129323973953981.0,2022-04-20 15:31:37.167,10.110.102.47,62955,10.253.192.39,10123,60,3
129323973953981.0,2022-04-20 15:32:17.046,10.110.102.47,63016,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:33:11.160,10.110.102.47,63046,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:34:06.342,10.110.102.47,63120,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:35:00.463,10.110.102.47,63173,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:35:34.627,10.110.102.47,63181,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:36:24.715,10.110.102.47,63265,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:36:58.836,10.110.102.47,63308,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:37:06.922,10.110.102.47,63312,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:37:48.936,10.110.102.47,63349,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:38:40.119,10.110.102.47,63413,10.253.192.39,10123,1857,5
129323973953981.0,2022-04-20 15:38:44.687,10.110.102.47,63413,10.253.192.39,10123,60,3
129323973953981.0,2022-04-20 15:39:38.304,10.110.102.47,63513,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:40:32.457,10.110.102.47,63546,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:40:38.626,10.110.102.47,63546,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:41:27.660,10.110.102.47,63601,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:41:33.823,10.110.102.47,63601,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:42:22.858,10.110.102.47,63654,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:43:17.056,10.110.102.47,63709,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:43:54.317,10.110.102.47,63747,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:44:44.422,10.110.102.47,63781,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:45:18.640,10.110.102.47,63831,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:45:29.749,10.110.102.47,63831,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:46:08.776,10.110.102.47,63919,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:46:59.935,10.110.102.47,64005,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:47:07.115,10.110.102.47,64006,10.253.192.39,80,3430,10
129323973953981.0,2022-04-20 15:47:58.149,10.110.102.47,64038,10.253.192.39,10123,1857,5
129323973953981.0,2022-04-20 15:48:02.644,10.110.102.47,64038,10.253.192.39,10123,60,3
129323973953981.0,2022-04-20 15:48:03.359,10.110.102.47,64044,10.253.192.39,80,10207,20
129323973953981.0,2022-04-20 15:48:14.299,10.110.102.47,64051,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:48:57.108,10.110.102.47,64006,10.253.192.39,80,40,2
129323973953981.0,2022-04-20 15:49:18.334,10.110.102.47,64117,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:49:55.522,10.110.102.47,64158,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:50:00.559,10.110.102.47,64158,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:50:24.588,10.110.102.47,64164,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:50:32.743,10.110.102.47,64194,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:50:53.774,10.110.102.47,64221,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:51:11.838,10.110.102.47,64243,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:51:36.899,10.110.102.47,64279,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:52:23.970,10.110.102.47,64316,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:53:00.190,10.110.102.47,64350,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:53:30.306,10.110.102.47,64418,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:53:38.362,10.110.102.47,64447,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:53:46.399,10.110.102.47,64447,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:54:20.418,10.110.102.47,64531,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:54:24.816,10.110.102.47,64544,10.253.192.39,80,10139,18
129323973953981.0,2022-04-20 15:55:11.570,10.110.102.47,64573,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:56:10.674,10.110.102.47,64626,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:57:04.787,10.110.102.47,64682,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:57:38.942,10.110.102.47,64693,10.253.192.39,10123,1877,6
129323973953981.0,2022-04-20 15:57:47.974,10.110.102.47,64693,10.253.192.39,10123,40,2
129323973953981.0,2022-04-20 15:58:29.015,10.110.102.47,64797,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:58:44.265,10.110.102.47,64812,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 15:59:48.321,10.110.102.47,64867,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:00:26.451,10.110.102.47,64891,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:01:16.636,10.110.102.47,64988,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:01:50.778,10.110.102.47,65080,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:02:19.833,10.110.102.47,65106,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:03:27.887,10.110.102.47,65164,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:04:08.135,10.110.102.47,65188,10.253.192.39,10123,1917,8
129323973953981.0,2022-04-20 16:04:38.211,10.110.102.47,65232,10.253.192.39,10123,1917,8
136859227321959.0,2022-04-20 15:20:54.979,10.111.224.131,52167,10.253.192.100,80,72,3
136859227321959.0,2022-04-20 15:20:58.248,10.111.224.131,52169,10.253.192.100,80,750,9
136859227321959.0,2022-04-20 15:20:58.414,10.111.224.131,52170,10.253.192.100,80,3080,7
136859227321959.0,2022-04-20 15:21:02.168,10.111.224.131,52172,10.253.192.100,80,72,3
136859227321959.0,2022-04-20 15:21:05.442,10.111.224.131,52174,10.253.192.100,80,1558,5
148877881840344.0,2022-04-20 15:03:14.221,10.253.252.11,9400,10.166.70.200,59037,1523,3
148877881840344.0,2022-04-20 15:04:54.334,10.166.70.200,59037,10.253.252.11,9400,40,2
148877881840344.0,2022-04-20 15:04:54.335,10.253.252.11,9400,10.166.70.200,59037,20,1
148877881840344.0,2022-04-20 15:05:14.482,10.166.70.200,59071,10.253.252.11,9400,521,4
148877881840344.0,2022-04-20 15:05:14.483,10.253.252.11,9400,10.166.70.200,59071,1523,3
148877881840344.0,2022-04-20 15:06:54.599,10.166.70.200,59071,10.253.252.11,9400,40,2
148877881840344.0,2022-04-20 15:06:54.599,10.253.252.11,9400,10.166.70.200,59071,20,1
148877881840344.0,2022-04-20 15:07:14.868,10.166.70.200,59114,10.253.252.11,9400,553,5
148877881840344.0,2022-04-20 15:07:14.868,10.253.252.11,9400,10.166.70.200,59114,1523,3
148877881840344.0,2022-04-20 15:08:54.970,10.166.70.200,59114,10.253.252.11,9400,40,2
148877881840344.0,2022-04-20 15:08:54.971,10.253.252.11,9400,10.166.70.200,59114,20,1
148877881840344.0,2022-04-20 15:09:15.128,10.166.70.200,59157,10.253.252.11,9400,521,4
148877881840344.0,2022-04-20 15:09:15.129,10.253.252.11,9400,10.166.70.200,59157,4079,11
148877881840344.0,2022-04-20 15:10:00.728,10.166.70.200,59157,10.253.252.11,9400,1298,7
148877881840344.0,2022-04-20 15:10:18.126,10.166.70.200,59176,10.253.252.11,9400,8249,10
148877881840344.0,2022-04-20 15:10:18.127,10.253.252.11,9400,10.166.70.200,59176,1759,9
148877881840344.0,2022-04-20 15:11:15.395,10.166.70.200,59157,10.253.252.11,9400,445,2
148877881840344.0,2022-04-20 15:11:39.338,10.166.70.200,59176,10.253.252.11,9400,6065,6
148877881840344.0,2022-04-20 15:11:39.338,10.253.252.11,9400,10.166.70.200,59176,1662,6
148877881840344.0,2022-04-20 15:12:55.461,10.166.70.200,59157,10.253.252.11,9400,40,2
148877881840344.0,2022-04-20 15:12:55.462,10.253.252.11,9400,10.166.70.200,59157,20,1
148877881840344.0,2022-04-20 15:13:15.632,10.166.70.200,59232,10.253.252.11,9400,497,4
148877881840344.0,2022-04-20 15:13:15.632,10.253.252.11,9400,10.166.70.200,59232,1523,3
